"x"
"1"	1.01942295915937
"2"	1.05454098798579
"3"	1.03508763473525
"4"	1.01799053815138
"5"	1.00719153303726
"6"	1.00090723801575
"7"	0.997443072447742
"8"	0.995673314253911
"9"	0.99489488783776
"10"	0.994674313773145
"11"	0.994746222966666
"12"	0.994950528215045
"13"	0.995193416059966
"14"	0.995422694393796
"15"	0.995611996617487
"16"	0.995750614447653
"17"	0.995836983041928
"18"	0.995874557339913
"19"	0.9958692528528
"20"	0.995827902339392
"21"	0.995757363975157
"22"	0.995664040276874
"23"	0.995553650218325
"24"	0.995431152638413
"25"	0.995300755993477
"26"	0.995165973792668
"27"	0.995029700846777
"28"	0.994894295603367
"29"	0.994761660265323
"30"	0.994633314385411
